12.1951219512	28.0
22.7272727273	26.0
54.7945205479	22.0
12.9032258065	20.0
10.3448275862	18.0
47.619047619	13.0
28.0	10.0
14.2857142857	15.0
38.4615384615	11.0
4.34782608696	17.0
7.69230769231	17.0
22.5806451613	11.0
37.5	14.0
8.0	14.0
19.2307692308	10.0
11.1111111111	16.0
37.5	11.0
58.3333333333	9.0
27.2727272727	8.0
5.55555555556	11.0
54.2857142857	9.0
21.7391304348	10.0
20.0	13.0
60.0	12.0
8.69565217391	11.0
4.7619047619	12.0
56.6037735849	15.0
19.0476190476	12.0
14.2857142857	11.0
45.2380952381	14.0
20.0	10.0
30.7692307692	12.0
35.2941176471	15.0
10.5263157895	11.0
9.09090909091	13.0
44.1860465116	18.0
22.2222222222	11.0
17.8571428571	14.0
43.75	12.0
29.4117647059	17.0
12.5	12.0
16.6666666667	14.0
27.5862068966	14.0
22.2222222222	16.0
21.7391304348	12.0
