12325.0	5586.0	2526.0	19.0	908.0	45100	908.0	19.0	probe4	2.00421940928
12806.0	5036.0	2100.0	10.0	912.0	45100	908.0	19.0	probe4	1.07296137339
12470.0	5187.0	2279.0	9.0	904.0	45100	908.0	19.0	probe4	0.970873786408
12100.0	4980.0	2023.0	8.0	901.0	45100	908.0	19.0	probe4	0.867678958785
12499.0	4949.0	2036.0	9.0	904.0	45100	908.0	19.0	probe4	0.974025974026
12766.0	5209.0	2210.0	21.0	919.0	45900	919.0	21.0	probe14	2.18522372529
12461.0	5103.0	2090.0	20.0	935.0	45900	919.0	21.0	probe14	2.06825232678
12010.0	5046.0	2036.0	26.0	936.0	45900	919.0	21.0	probe14	2.67214799589
12050.0	4950.0	1968.0	19.0	928.0	45900	919.0	21.0	probe14	1.98537095089
12252.0	5072.0	2117.0	16.0	919.0	45900	919.0	21.0	probe14	1.68954593453
12150.0	5251.0	2253.0	24.0	918.0	45900	918.0	24.0	probe18	2.48704663212
13209.0	5181.0	2212.0	15.0	920.0	45900	918.0	24.0	probe18	1.58562367865
12578.0	5004.0	2035.0	21.0	925.0	45900	918.0	24.0	probe18	2.19206680585
12629.0	5098.0	2091.0	33.0	926.0	45900	918.0	24.0	probe18	3.39855818744
12085.0	5022.0	1979.0	63.0	924.0	45900	918.0	24.0	probe18	6.3
13268.0	4952.0	2270.0	3.0	832.0	41600	832.0	3.0	probe16	0.352941176471
12451.0	4705.0	2028.0	2.0	820.0	41600	832.0	3.0	probe16	0.239234449761
12920.0	4964.0	2282.0	3.0	837.0	41600	832.0	3.0	probe16	0.352941176471
12411.0	4857.0	2126.0	2.0	851.0	41600	832.0	3.0	probe16	0.232018561485
12434.0	4877.0	2166.0	2.0	845.0	41600	832.0	3.0	probe16	0.233372228705
13660.0	5259.0	2328.0	13.0	902.0	45200	902.0	13.0	probe10	1.38888888889
13127.0	5189.0	2244.0	13.0	911.0	45200	902.0	13.0	probe10	1.38888888889
12933.0	5158.0	2261.0	11.0	900.0	45200	902.0	13.0	probe10	1.19047619048
11830.0	4965.0	2009.0	21.0	909.0	45200	902.0	13.0	probe10	2.22457627119
11558.0	4866.0	1968.0	9.0	903.0	45200	902.0	13.0	probe10	0.976138828633
12094.0	5465.0	2121.0	12.0	903.0	45100	903.0	12.0	probe6	1.28755364807
13321.0	5197.0	2220.0	10.0	904.0	45100	903.0	12.0	probe6	1.07991360691
