2.85714285714	26.0
2.77777777778	26.0
0.0	26.0
0.0	13.0
0.0	15.0
0.0	16.0
10.5263157895	11.0
0.0	12.0
0.0	10.0
0.0	12.0
0.0	10.0
5.71428571429	16.0
0.0	10.0
0.0	15.0
0.0	14.0
5.26315789474	12.0
8.69565217391	13.0
4.34782608696	16.0
5.26315789474	14.0
0.0	10.0
5.26315789474	14.0
6.66666666667	8.0
9.52380952381	12.0
0.0	15.0
0.0	16.0
0.0	14.0
0.0	14.0
5.0	12.0
0.0	12.0
0.0	17.0
5.26315789474	12.0
0.0	13.0
5.26315789474	12.0
9.09090909091	15.0
0.0	9.0
0.0	16.0
3.84615384615	19.0
4.7619047619	14.0
5.26315789474	14.0
11.1111111111	15.0
0.0	13.0
3.7037037037	19.0
0.0	15.0
0.0	12.0
4.16666666667	18.0
