0.488997555012	1623.0
0.498132004981	1597.0
0.357568533969	1667.0
0.42194092827	1648.0
0.314861460957	1581.0
0.251730648206	1584.0
0.246153846154	1618.0
0.89179548157	1664.0
0.122174709835	1633.0
0.309405940594	1609.0
0.722891566265	1646.0
0.543806646526	1644.0
0.559353635799	1598.0
0.243013365735	1641.0
0.948991696323	1667.0
0.433168316832	1606.0
0.300661455201	1655.0
0.763358778626	1688.0
0.375469336671	1589.0
0.17793594306	1681.0
0.360793746242	1655.0
0.369003690037	1620.0
0.375704445836	1589.0
0.668286755772	1633.0
0.678175092478	1609.0
0.311720698254	1597.0
0.777511961722	1658.0
0.366748166259	1626.0
0.305436774588	1629.0
0.727713765919	1636.0
0.18598884067	1607.0
0.121802679659	1637.0
0.246761258482	1614.0
0.700190961171	1558.0
0.412979351032	1686.0
0.556586270872	1606.0
0.440528634361	1581.0
0.182149362477	1642.0
0.176886792453	1690.0
0.25493945188	1564.0
0.183598531212	1629.0
0.480192076831	1655.0
0.562148657089	1590.0
0.30599755202	1626.0
0.418410041841	1665.0
