5.55555555556	27.0
3.33333333333	23.0
0.0	21.0
7.40740740741	15.0
8.69565217391	13.0
4.16666666667	13.0
0.0	14.0
0.0	11.0
22.2222222222	13.0
0.0	16.0
0.0	11.0
20.6896551724	13.0
0.0	13.0
5.0	12.0
9.09090909091	16.0
0.0	14.0
0.0	16.0
7.69230769231	15.0
22.2222222222	15.0
4.7619047619	13.0
4.7619047619	13.0
0.0	15.0
10.0	12.0
12.0	15.0
3.7037037037	20.0
13.0434782609	9.0
4.54545454545	14.0
4.16666666667	15.0
4.54545454545	13.0
0.0	19.0
4.54545454545	12.0
5.0	12.0
4.16666666667	14.0
0.0	16.0
0.0	15.0
0.0	14.0
7.69230769231	15.0
24.0	13.0
0.0	11.0
6.89655172414	15.0
15.7894736842	11.0
10.5263157895	10.0
0.0	18.0
0.0	18.0
4.34782608696	13.0
