2.77777777778	27.0
18.1818181818	12.0
20.0	20.0
7.69230769231	18.0
21.4285714286	13.0
5.0	12.0
24.0	12.0
4.7619047619	12.0
21.7391304348	12.0
9.09090909091	11.0
5.26315789474	10.0
3.7037037037	17.0
10.5263157895	13.0
6.25	8.0
0.0	9.0
4.7619047619	15.0
5.55555555556	12.0
4.34782608696	16.0
4.0	18.0
0.0	12.0
36.3636363636	14.0
4.34782608696	13.0
23.8095238095	11.0
5.88235294118	10.0
4.16666666667	16.0
20.0	14.0
0.0	8.0
19.0476190476	11.0
0.0	16.0
0.0	13.0
4.54545454545	15.0
9.52380952381	12.0
9.52380952381	14.0
14.2857142857	16.0
5.26315789474	12.0
3.57142857143	18.0
20.0	13.0
0.0	14.0
0.0	16.0
16.0	14.0
10.0	11.0
5.0	13.0
30.0	17.0
31.25	16.0
10.7142857143	17.0
